"Date","EventId","Source","Level","Summary","Message"
"9/20/2025 7:50:48 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 7:50:48 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 312 to 313.","The system session has transitioned from 312 to 313.

Reason 16777220 

BootId: 22"
"9/20/2025 7:50:48 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 7:54:18 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 313 to 314.","The system session has transitioned from 313 to 314.

Reason InputMouse 

BootId: 22"
"9/20/2025 7:54:19 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 7:54:19 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 314 to 315.","The system session has transitioned from 314 to 315.

Reason 16777220 

BootId: 22"
"9/20/2025 7:54:19 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:09:20 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 315 to 316.","The system session has transitioned from 315 to 316.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:09:21 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:09:21 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 316 to 317.","The system session has transitioned from 316 to 317.

Reason 16777220 

BootId: 22"
"9/20/2025 8:09:21 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:13:14 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 317 to 318.","The system session has transitioned from 317 to 318.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:13:15 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:13:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 318 to 319.","The system session has transitioned from 318 to 319.

Reason 16777220 

BootId: 22"
"9/20/2025 8:13:15 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:28:16 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 319 to 320.","The system session has transitioned from 319 to 320.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:28:17 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:28:17 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 320 to 321.","The system session has transitioned from 320 to 321.

Reason 16777220 

BootId: 22"
"9/20/2025 8:28:17 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:31:40 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 321 to 322.","The system session has transitioned from 321 to 322.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:31:41 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:31:41 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 322 to 323.","The system session has transitioned from 322 to 323.

Reason 16777220 

BootId: 22"
"9/20/2025 8:31:41 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:46:44 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 323 to 324.","The system session has transitioned from 323 to 324.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:46:45 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:46:45 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 324 to 325.","The system session has transitioned from 324 to 325.

Reason 16777220 

BootId: 22"
"9/20/2025 8:46:45 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 8:53:27 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 325 to 326.","The system session has transitioned from 325 to 326.

Reason InputMouse 

BootId: 22"
"9/20/2025 8:53:28 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 8:53:28 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 326 to 327.","The system session has transitioned from 326 to 327.

Reason 16777220 

BootId: 22"
"9/20/2025 8:53:28 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:08:30 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 327 to 328.","The system session has transitioned from 327 to 328.

Reason InputMouse 

BootId: 22"
"9/20/2025 9:08:30 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 9:08:30 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 328 to 329.","The system session has transitioned from 328 to 329.

Reason 16777220 

BootId: 22"
"9/20/2025 9:08:30 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:11:20 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 329 to 330.","The system session has transitioned from 329 to 330.

Reason InputMouse 

BootId: 22"
"9/20/2025 9:11:20 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 9:11:21 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 330 to 331.","The system session has transitioned from 330 to 331.

Reason 16777220 

BootId: 22"
"9/20/2025 9:11:21 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:26:35 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 331 to 332.","The system session has transitioned from 331 to 332.

Reason InputMouse 

BootId: 22"
"9/20/2025 9:26:35 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 9:26:35 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 332 to 333.","The system session has transitioned from 332 to 333.

Reason 16777220 

BootId: 22"
"9/20/2025 9:26:35 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:29:41 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 333 to 334.","The system session has transitioned from 333 to 334.

Reason InputMouse 

BootId: 22"
"9/20/2025 9:29:42 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 9:29:42 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 334 to 335.","The system session has transitioned from 334 to 335.

Reason 16777220 

BootId: 22"
"9/20/2025 9:29:42 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:44:43 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 335 to 336.","The system session has transitioned from 335 to 336.

Reason InputMouse 

BootId: 22"
"9/20/2025 9:44:44 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 9:44:44 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 336 to 337.","The system session has transitioned from 336 to 337.

Reason 16777220 

BootId: 22"
"9/20/2025 9:44:44 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 9:47:47 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 337 to 338.","The system session has transitioned from 337 to 338.

Reason InputMouse 

BootId: 22"
"9/20/2025 10:39:08 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 10:39:08 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 338 to 339.","The system session has transitioned from 338 to 339.

Reason 16777220 

BootId: 22"
"9/20/2025 10:39:08 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 10:54:10 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 339 to 340.","The system session has transitioned from 339 to 340.

Reason InputMouse 

BootId: 22"
"9/20/2025 10:54:10 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/20/2025 10:54:10 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 340 to 341.","The system session has transitioned from 340 to 341.

Reason 16777220 

BootId: 22"
"9/20/2025 10:54:10 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/20/2025 10:56:16 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 341 to 342.","The system session has transitioned from 341 to 342.

Reason InputMouse 

BootId: 22"
"9/20/2025 11:20:29 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/20/2025 11:20:29 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 342 to 343.","The system session has transitioned from 342 to 343.

Reason 16777224 

BootId: 22"
"9/20/2025 11:20:29 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/20/2025 11:36:33 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 343 to 344.","The system session has transitioned from 343 to 344.

Reason InputMouse 

BootId: 22"
